timestamp,open,high,low,close,volume
1748116800000,177.14,177.91,175.35,175.87,280163.761
1748131200000,175.87,176.88,170.36,173.64,655947.1359999999
1748145600000,173.64,174.41,171.88,172.34,250997.175
1748160000000,172.35,172.36,170.13,171.98,509827.658
1748174400000,171.99,172.66,169.14,170.29,453529.841
1748188800000,170.29,172.77,169.18,172.52,277011.47
1748203200000,172.53,175.91,170.96,175.74,383050.57899999997
1748217600000,175.75,177.83,175.04,177.01,561576.419
1748232000000,177.02,179.02,176.6,178.16,377490.685
1748246400000,178.15,178.36,176.42,177.91,301608.628
1748260800000,177.91,178.8,175.89,177.49,394598.5
1748275200000,177.49,178.06,173.48,174.05,370308.058
1748289600000,174.05,176.04,173.64,174.91,209142.506
1748304000000,174.92,175.79,171.24,173.51,442931.777
1748318400000,173.5,175.9,172.5,175.46,310159.399
1748332800000,175.47,177.17,175.01,176.8,325899.007
1748347200000,176.8,179.41,175.02,178.44,784277.643
1748361600000,178.45,179.3,177.43,177.5,421320.612
1748376000000,177.51,178.64,175.42,176.71,283920.93
1748390400000,176.72,177.45,174.22,175.12,378541.176
1748404800000,175.13,175.33,173.7,173.89,241431.686
1748419200000,173.9,174.53,172.86,174.51,324581.336
1748433600000,174.52,175.13,168.92,169.7,873313.272
1748448000000,169.71,172.03,169.13,169.42,468085.79099999997
1748462400000,169.42,172.66,169.23,172.21,248707.616
1748476800000,172.22,175.34,171.35,173.7,553385.443
1748491200000,173.69,173.95,170.12,172.23,326839.235
1748505600000,172.23,173.46,171.64,172.88,251627.217
1748520000000,172.87,172.92,169.03,169.75,598886.9160000001
1748534400000,169.76,170.3,166.03,166.84,638605.666
1748548800000,166.83,168.55,165.96,166.71,272445.491
1748563200000,166.71,167.51,160.13,165.16,870221.324
1748577600000,165.15,165.86,162.57,162.68,449616.335
1748592000000,162.68,164.16,161.48,163.83,471072.652
1748606400000,163.83,163.96,160.1,161.23,615158.3859999999
1748620800000,161.23,161.77,156.01,160.81,854414.8509999999
1748635200000,160.81,161.03,155.22,156.2,509795.96400000004
1748649600000,156.2,157.24,152.14,154.16,765681.06
1748664000000,154.15,155.86,153.03,154.84,240770.021
1748678400000,154.85,155.26,152.62,152.92,320380.365
1748692800000,152.92,156.77,152.57,155.63,468158.657
1748707200000,155.64,157.97,155.19,157.52,332668.951
1748721600000,157.53,158.01,156.31,156.45,224598.698
1748736000000,156.45,156.73,153.4,154.72,317942.344
1748750400000,154.72,155.94,154.14,154.45,192199.525
1748764800000,154.45,154.64,150.59,152.05,453558.121
1748779200000,152.05,154.57,150.66,154.17,309017.59500000003
1748793600000,154.18,156.73,153.47,155.89,510490.71599999996
1748808000000,155.88,157.92,155.18,157.68,258922.74
1748822400000,157.68,158.93,155.36,155.46,379930.48699999996
1748836800000,155.46,156.73,154.66,155.55,284845.699
1748851200000,155.54,156.55,152.95,153.45,492813.738
1748865600000,153.44,154.5,151.67,153.16,577659.613
1748880000000,153.16,155.13,151.77,152.95,389282.23600000003
1748894400000,152.96,157.24,152.92,156.83,377520.418
1748908800000,156.83,162.38,156.39,159.44,768092.556
1748923200000,159.45,160.2,158.22,159.82,261021.457
1748937600000,159.83,161.65,158.28,160.56,374046.947
1748952000000,160.56,163.64,159.44,162.2,594658.998
1748966400000,162.21,162.41,159.98,160.56,328225.45
1748980800000,160.56,160.59,154.14,155.19,523539.737
1748995200000,155.19,157.63,154.18,156.56,418735.68799999997
1749009600000,156.57,157.02,155.72,156.42,178183.765
1749024000000,156.42,157.92,155.72,155.92,245382.814
1749038400000,155.92,157.97,154.58,157.13,401742.744
1749052800000,157.13,157.57,155.28,155.37,239970.463
1749067200000,155.36,155.59,152.94,153.26,506630.95
1749081600000,153.27,154.61,153.0,153.83,320665.732
1749096000000,153.84,154.15,151.9,152.44,761586.1490000001
1749110400000,152.44,153.04,151.28,152.37,322959.042
1749124800000,152.38,154.41,148.54,150.9,833077.738
1749139200000,150.9,151.11,144.15,146.2,985248.608
1749153600000,146.2,146.6,141.53,144.29,1034503.8060000001
1749168000000,144.28,146.85,144.11,146.84,359753.145
1749182400000,146.84,148.25,146.65,147.4,314776.104
1749196800000,147.4,149.61,147.24,149.1,331158.082
1749211200000,149.11,152.39,149.11,151.08,652005.603
1749225600000,151.09,151.56,148.46,149.09,326373.539
1749240000000,149.1,149.97,147.68,147.83,183724.641
1749254400000,147.82,149.71,146.84,149.46,242735.582
1749268800000,149.47,152.84,148.99,152.38,300726.678
1749283200000,152.37,152.72,151.23,151.45,179152.49
1749297600000,151.45,152.42,150.71,150.99,318207.43700000003
1749312000000,151.0,151.61,150.15,150.58,210222.573
1749326400000,150.57,151.49,149.76,150.06,157159.855
1749340800000,150.07,150.35,149.15,149.85,219074.514
1749355200000,149.85,150.51,149.13,149.31,138677.605
1749369600000,149.3,149.71,147.88,149.62,232937.473
1749384000000,149.62,151.19,149.02,150.7,225287.801
1749398400000,150.69,154.52,150.64,154.46,433260.695
1749412800000,154.47,155.3,152.13,152.45,314762.278
1749427200000,152.45,153.17,150.79,151.54,288776.06200000003
1749441600000,151.54,151.87,149.58,150.88,272080.358
1749456000000,150.87,156.61,150.4,155.62,727822.673
1749470400000,155.62,155.83,153.07,155.02,541305.262
1749484800000,155.02,157.01,155.0,155.75,538679.122
1749499200000,155.76,161.73,155.72,161.16,711064.7880000001
1749513600000,161.16,161.82,158.69,159.17,373703.071
1749528000000,159.18,159.61,157.4,158.45,343045.127
1749542400000,158.46,161.51,157.15,160.85,537599.279
1749556800000,160.85,161.99,156.32,158.02,717430.0190000001
1749571200000,158.03,165.48,157.1,163.61,982700.13
1749585600000,163.61,165.67,162.86,165.12,635081.537
1749600000000,165.12,167.46,163.43,166.67,766347.637
1749614400000,166.67,167.15,164.35,166.65,437800.647
1749628800000,166.65,167.19,164.0,164.5,533461.191
1749643200000,164.5,168.36,163.73,167.26,1038023.6460000001
1749657600000,167.27,167.44,162.39,162.64,656756.969
1749672000000,162.64,163.86,159.21,160.97,587034.909
1749686400000,160.98,161.28,159.28,159.87,426395.63800000004
1749700800000,159.87,160.56,158.28,158.8,328952.69200000004
1749715200000,158.8,159.92,157.42,157.72,455771.482
1749729600000,157.72,160.64,156.44,157.02,613689.262
1749744000000,157.02,160.46,154.5,154.84,487995.614
1749758400000,154.84,155.47,152.02,152.32,570671.997
1749772800000,152.32,152.59,140.21,144.76,2280448.408
1749787200000,144.76,145.46,142.58,145.02,711498.216
1749801600000,145.02,146.67,143.66,145.45,672915.64
1749816000000,145.45,147.78,143.92,147.18,730693.916
1749830400000,147.18,148.52,144.3,145.17,627940.565
1749844800000,145.17,148.94,144.75,148.6,316286.038
1749859200000,148.6,148.7,146.42,146.71,303413.942
1749873600000,146.71,147.15,145.54,146.18,221756.179
1749888000000,146.17,146.21,144.93,145.86,192168.769
1749902400000,145.85,145.95,143.8,144.54,340759.98
1749916800000,144.53,145.11,142.92,143.5,341155.243
1749931200000,143.51,145.01,141.97,144.64,280740.63800000004
1749945600000,144.65,146.05,144.6,145.75,195420.068
1749960000000,145.75,148.1,145.68,145.87,365597.827
1749974400000,145.87,146.71,144.22,146.36,297480.129
1749988800000,146.35,152.97,146.16,150.84,928987.1259999999
1750003200000,150.84,153.54,150.18,152.23,516532.463
1750017600000,152.23,153.0,148.15,152.97,527982.003
1750032000000,152.97,157.41,150.99,155.58,938467.777
1750046400000,155.59,157.95,155.51,157.28,419157.505
1750060800000,157.27,157.5,154.81,156.48,519194.02400000003
1750075200000,156.48,157.78,154.68,156.58,575446.561
1750089600000,156.58,158.8,156.35,157.79,403163.621
1750104000000,157.8,157.86,150.3,150.72,717767.297
1750118400000,150.73,153.98,147.47,153.36,887864.701
1750132800000,153.37,154.33,151.91,152.67,362748.302
1750147200000,152.67,152.9,150.18,150.53,427122.512
1750161600000,150.53,151.43,146.52,147.62,634730.455
1750176000000,147.62,150.39,145.61,148.87,705640.21
1750190400000,148.87,149.25,146.26,147.57,377542.679
1750204800000,147.58,149.1,146.54,148.37,348215.558
1750219200000,148.38,149.28,146.89,147.99,334984.172
1750233600000,147.99,148.56,145.34,146.52,359523.159
1750248000000,146.52,146.77,143.76,145.74,698361.506
1750262400000,145.74,146.51,143.65,144.71,633743.727
1750276800000,144.71,147.92,144.09,146.34,426080.858
1750291200000,146.35,147.9,144.96,146.58,395349.13800000004
1750305600000,146.58,147.16,145.0,145.07,483704.797
1750320000000,145.08,146.5,144.85,145.09,282924.398
1750334400000,145.1,145.5,142.92,143.16,461435.515
1750348800000,143.16,146.04,143.11,145.48,364892.127
1750363200000,145.48,147.45,145.03,147.04,297029.754
1750377600000,147.04,147.54,145.41,145.44,232426.675
1750392000000,145.45,147.78,144.3,147.47,258030.337
1750406400000,147.48,148.81,146.91,148.17,407145.424
1750420800000,148.17,148.37,142.35,142.86,652353.824
1750435200000,142.86,143.0,135.69,139.82,1542973.264
1750449600000,139.81,141.71,138.67,140.11,300397.685
1750464000000,140.11,141.34,139.54,140.76,259040.426
1750478400000,140.75,140.98,139.85,140.64,158434.193
1750492800000,140.64,142.6,140.29,142.08,366231.72699999996
1750507200000,142.08,142.46,139.15,140.3,444706.75
1750521600000,140.29,141.05,137.22,137.28,542044.57
1750536000000,137.29,138.9,130.9,135.43,1055966.477
1750550400000,135.43,137.62,133.24,135.11,708682.132
1750564800000,135.12,136.5,134.6,134.82,309529.393
1750579200000,134.82,135.36,131.95,133.25,370187.075
1750593600000,133.26,133.88,126.51,128.55,1524658.3490000002
1750608000000,128.56,131.48,128.29,129.06,462495.192
1750622400000,129.07,132.56,126.0,131.71,876567.882
1750636800000,131.71,133.53,131.53,132.67,452520.918
1750651200000,132.67,135.01,132.35,134.38,358384.775
1750665600000,134.38,134.88,133.25,134.09,260737.337
1750680000000,134.1,137.5,132.91,133.43,939109.236
1750694400000,133.44,140.27,130.68,139.79,1365362.733
1750708800000,139.79,146.92,139.21,144.51,1197032.668
1750723200000,144.51,144.77,142.31,143.24,411388.604
1750737600000,143.23,146.77,142.84,144.01,550150.127
1750752000000,144.01,145.81,143.02,144.57,468516.736
1750766400000,144.56,145.7,143.44,144.31,550064.7170000001
1750780800000,144.31,146.62,142.84,143.61,481214.156
1750795200000,143.61,145.96,143.19,145.92,280474.746
1750809600000,145.93,146.9,145.02,145.52,285609.18
1750824000000,145.51,147.49,144.88,147.01,294235.674
1750838400000,147.01,147.13,145.03,146.26,347865.25800000003
1750852800000,146.26,147.95,143.12,143.69,717721.415
1750867200000,143.7,144.74,142.82,144.74,339449.357
1750881600000,144.74,145.61,142.25,143.57,248721.025
1750896000000,143.57,148.0,143.43,145.9,391115.194
1750910400000,145.91,146.07,144.02,145.15,313216.464
1750924800000,145.16,145.81,143.2,143.65,310581.216
1750939200000,143.65,143.96,141.41,143.0,569500.52
1750953600000,143.0,143.24,140.89,142.29,359222.78599999996
1750968000000,142.28,143.96,138.62,139.06,578871.762
1750982400000,139.05,141.58,137.14,141.36,486476.143
1750996800000,141.37,142.22,140.18,140.33,272399.69
1751011200000,140.33,142.8,140.32,142.15,332706.693
1751025600000,142.15,143.85,141.15,143.47,456334.695
1751040000000,143.47,144.85,140.12,141.78,525963.654
1751054400000,141.77,143.36,141.63,142.09,397966.275
1751068800000,142.09,143.55,141.13,143.4,295491.488
1751083200000,143.39,146.81,143.08,146.57,417061.842
1751097600000,146.56,147.62,145.61,147.15,673383.914
1751112000000,147.14,148.67,145.87,148.17,356111.12899999996
1751126400000,148.16,152.7,148.1,150.67,729669.414
1751140800000,150.67,151.37,150.04,150.72,186118.895
1751155200000,150.73,151.08,149.42,149.47,321242.27
1751169600000,149.47,150.33,149.36,150.32,168449.037
1751184000000,150.33,152.24,149.93,151.68,318094.461
1751198400000,151.68,152.55,150.72,150.75,353539.037
1751212800000,150.76,152.24,149.72,151.18,291991.88899999997
1751227200000,151.19,154.77,150.35,153.32,696709.478
1751241600000,153.32,154.08,151.26,151.77,451430.28
1751256000000,151.77,152.02,149.7,150.64,349802.726
1751270400000,150.63,151.07,149.45,150.38,307902.961
1751284800000,150.38,159.99,149.67,157.83,1504747.342
1751299200000,157.83,158.46,155.32,157.77,860505.414
1751313600000,157.77,157.8,154.5,154.81,397001.61199999996
1751328000000,154.82,155.64,153.17,153.94,340192.158
1751342400000,153.93,153.93,148.82,150.07,644254.074
1751356800000,150.06,150.07,148.14,148.84,470324.364
1751371200000,148.85,149.29,146.24,147.22,614792.649
1751385600000,147.22,148.45,145.33,145.46,447403.103
1751400000000,145.46,147.02,144.85,146.88,253895.826
1751414400000,146.87,149.25,145.85,148.87,291945.51
1751428800000,148.86,149.92,148.32,149.09,247056.613
1751443200000,149.1,149.99,148.39,148.62,287353.961
1751457600000,148.61,151.58,147.12,151.31,668722.473
1751472000000,151.31,153.64,150.33,153.02,805466.9959999999
1751486400000,153.02,154.47,151.97,152.27,352028.726
1751500800000,152.28,154.02,151.77,153.42,284069.238
1751515200000,153.41,155.95,153.22,155.61,427649.297
1751529600000,155.61,156.35,154.13,154.53,355566.232
1751544000000,154.53,155.26,149.86,150.18,1053851.969
1751558400000,150.18,152.04,149.91,151.81,331389.902
1751572800000,151.81,153.26,151.81,152.36,233691.56699999998
1751587200000,152.35,153.16,150.9,151.69,219950.28
1751601600000,151.7,153.88,150.27,150.48,442284.744
1751616000000,150.48,150.98,149.02,150.21,336622.39
1751630400000,150.22,151.25,146.29,146.57,618399.498
1751644800000,146.56,147.0,145.22,146.72,427611.217
1751659200000,146.73,148.37,146.37,147.7,263218.607
1751673600000,147.69,148.56,147.2,147.75,162640.995
1751688000000,147.76,148.52,146.72,147.86,231282.311
1751702400000,147.85,148.55,146.81,148.18,216066.19199999998
1751716800000,148.19,148.7,147.05,147.12,186496.90600000002
1751731200000,147.11,147.26,145.9,146.89,261454.233
1751745600000,146.89,148.02,146.47,147.55,116023.223
1751760000000,147.55,147.65,146.85,147.35,132096.927
1751774400000,147.35,148.5,147.08,147.9,191658.793
1751788800000,147.89,148.04,146.78,147.98,147586.586
1751803200000,147.99,152.09,147.86,151.53,978174.8
1751817600000,151.53,153.2,150.68,151.27,643531.546
1751832000000,151.28,153.89,151.23,151.86,393811.066
1751846400000,151.86,152.9,150.24,151.86,261498.31
1751860800000,151.86,152.45,150.89,152.38,252161.335
1751875200000,152.37,153.6,151.65,152.78,263725.757
1751889600000,152.79,153.43,151.02,151.07,420369.75
1751904000000,151.07,151.59,148.63,148.97,561944.671
1751918400000,148.96,148.96,147.7,148.88,415027.9
1751932800000,148.89,150.1,147.85,148.64,291723.602
1751947200000,148.64,149.75,148.2,149.66,195490.528
1751961600000,149.65,151.67,149.54,151.31,485861.394
1751976000000,151.31,152.88,149.77,149.83,606860.361
1751990400000,149.84,152.83,149.03,151.63,610032.824
1752004800000,151.63,151.94,150.0,151.67,522900.614
1752019200000,151.68,152.34,151.06,151.29,203649.988
1752033600000,151.29,153.88,150.53,153.01,568484.501
1752048000000,153.01,154.43,152.33,153.73,301686.929
1752062400000,153.74,155.53,152.87,153.97,744915.802
1752076800000,153.98,157.86,153.23,157.27,623183.791
1752091200000,157.26,157.93,155.46,157.05,465298.73699999996
1752105600000,157.06,159.34,155.93,157.35,337576.402
1752120000000,157.35,158.63,156.67,157.89,307194.328
1752134400000,157.9,159.17,157.16,157.65,242425.44
1752148800000,157.66,158.37,155.64,156.43,522859.232
1752163200000,156.44,161.18,156.16,159.34,1013216.6359999999
1752177600000,159.34,165.43,159.23,164.34,1005110.311
1752192000000,164.33,165.4,161.94,165.22,518721.559
1752206400000,165.22,166.8,163.14,163.27,756764.8
1752220800000,163.28,165.38,163.28,163.87,412025.879
